Name	Length	EffectiveLength	TPM	NumReads
FBtr0304901	2286	2114.987	0.028070	0.497
FBtr0078872	1228	1056.987	0.113089	1.000
FBtr0077839	2112	1940.987	4.011465	65.138
FBtr0077837	2331	2159.987	6.297949	113.805
FBtr0077838	2235	2063.987	6.450945	111.389
FBtr0077836	2325	2153.987	15.686340	282.668
FBtr0075133	4018	3846.987	0.685630	22.066
FBtr0332862	2190	2018.987	4.318029	72.934
FBtr0087988	1754	1582.987	126.112481	1670.117
FBtr0087987	1948	1776.987	383.136412	5695.726
FBtr0074688	1633	1461.987	48.320621	591.000
FBtr0086864	3503	3331.987	11.085206	309.000
FBtr0083361	1283	1111.987	0.000000	0.000
FBtr0392904	4164	3992.987	4.666946	155.899
FBtr0084588	2385	2213.987	42.115681	780.064
FBtr0303161	2639	2467.987	39.393661	813.356
FBtr0079257	1918	1746.987	17.995115	263.000
FBtr0307341	906	735.216	0.052186	0.321
FBtr0084989	527	356.401	0.059523	0.177
FBtr0306309	750	579.303	0.808883	3.920
FBtr0344570	539	368.393	0.025908	0.080
FBtr0078090	1219	1047.987	30.796145	270.000
FBtr0087439	546	375.392	21.971174	69.000
FBtr0070960	2096	1924.987	0.112217	1.807
FBtr0302357	2296	2124.987	0.213095	3.788
FBtr0302356	2428	2256.987	0.180569	3.409
FBtr0340571	3830	3658.987	0.032665	1.000
FBtr0340572	3825	3653.987	0.032717	1.000
FBtr0080267	3305	3133.987	0.000000	0.000
FBtr0077141	787	616.282	0.100982	0.521
FBtr0306593	981	810.153	0.070727	0.479
FBtr0081719	1938	1766.987	63.521508	939.000
FBtr0071549	1655	1483.987	33.588801	417.000
FBtr0308832	1068	896.987	12.238578	91.839
FBtr0308833	2043	1871.987	25.769951	403.578
FBtr0074921	2263	2091.987	3.918699	68.582
FBtr0073011	1996	1824.987	0.000000	0.000
FBtr0112378	450	279.449	0.000000	0.000
FBtr0342602	1596	1424.987	0.216246	2.578
FBtr0080326	1217	1045.987	82.364755	720.741
FBtr0085405	675	504.336	183.683556	775.000
FBtr0339295	331	160.539	0.000000	0.000
FBtr0300316	205	35.292	0.000000	0.000
FBtr0300904	2130	1958.987	0.000000	0.000
FBtr0081633	2196	2024.987	0.000000	0.000
FBtr0300905	2052	1880.987	0.000000	0.000
FBtr0335279	1234	1062.987	0.081418	0.724
FBtr0335281	1199	1027.987	0.085545	0.736
FBtr0290216	733	562.313	0.000000	0.000
FBtr0335280	740	569.306	0.000000	0.000
FBtr0077120	1711	1539.987	16.468524	212.170
FBtr0081676	887	716.217	0.000000	0.000
FBtr0076639	2093	1921.987	0.168129	2.703
FBtr0079280	1148	976.987	0.000000	0.000
FBtr0304827	5797	5625.987	0.082300	3.874
FBtr0433494	6405	6233.987	0.105064	5.479
FBtr0333832	6581	6409.987	0.092296	4.949
FBtr0433497	5654	5482.987	0.094189	4.320
FBtr0333833	6118	5946.987	0.075198	3.741
FBtr0433496	5848	5676.987	0.064914	3.083
FBtr0304826	8410	8238.987	0.082012	5.653
FBtr0433495	8302	8130.987	0.083844	5.703
FBtr0433493	8251	8079.987	0.098596	6.665
FBtr0300808	2019	1847.987	0.000000	0.000
FBtr0300809	4061	3889.987	0.015364	0.500
FBtr0301700	4064	3892.987	0.015352	0.500
FBtr0072287	5108	4936.987	26.366624	1089.000
FBtr0343633	2816	2644.987	8.912519	197.213
FBtr0074281	2640	2468.987	55.394166	1144.180
FBtr0343632	2730	2558.987	1.308725	28.017
FBtr0074279	3898	3726.987	41.251193	1286.192
FBtr0074280	3895	3723.987	2.580434	80.392
FBtr0072238	1035	863.987	0.000000	0.000
FBtr0308073	1317	1145.987	0.829731	7.955
FBtr0082360	764	593.298	78.826080	391.250
FBtr0082361	1024	852.987	1.933223	13.795
FBtr0079938	1428	1256.987	2.852850	30.000
FBtr0077227	1279	1107.987	159.878762	1481.962
FBtr0091702	1278	1106.987	5.403183	50.038
FBtr0074882	2425	2253.987	13.191559	248.748
FBtr0332153	3588	3416.987	2.019148	57.720
FBtr0310476	2042	1870.987	5.816694	91.045
FBtr0100666	2416	2244.987	8.013045	150.495
FBtr0332726	2033	1861.987	3.979678	61.992
FBtr0080287	1089	917.987	15.768052	121.095
FBtr0309307	5887	5715.987	0.053995	2.582
FBtr0300898	5037	4865.987	0.010297	0.419
FBtr0080024	1050	878.987	6.823988	50.180
FBtr0077389	2263	2091.987	84.336573	1476.000
FBtr0290204	1958	1786.987	0.000000	0.000
FBtr0086689	848	677.240	31.918277	180.840
FBtr0306636	1574	1402.987	7.689824	90.257
FBtr0086687	1472	1300.987	21.234847	231.118
FBtr0086690	2195	2023.987	0.612129	10.365
FBtr0086686	1532	1360.987	0.904253	10.296
FBtr0340359	2225	2053.987	1.098519	18.876
FBtr0301148	981	810.153	72.959861	494.496
FBtr0086684	908	737.216	0.251175	1.549
FBtr0306637	2237	2065.987	1.022229	17.668
FBtr0301149	1514	1342.987	1.471774	16.536
FBtr0086600	1106	934.987	6.524138	51.032
FBtr0331978	1118	946.987	15.142963	119.968
FBtr0078769	621	450.367	4403.470088	16591.000
FBtr0070712	1878	1706.987	0.840310	12.000
FBtr0343263	1108	936.987	0.086103	0.675
FBtr0343264	928	757.215	0.124325	0.788
FBtr0072024	920	749.216	0.127158	0.797
FBtr0113111	979	808.156	0.109524	0.740
FBtr0333452	4664	4492.987	0.100818	3.790
FBtr0333450	3996	3824.987	0.075638	2.420
FBtr0333451	4043	3871.987	0.074199	2.403
FBtr0300831	4092	3920.987	0.072757	2.387
FBtr0076303	1640	1468.987	0.910364	11.188
FBtr0076302	1655	1483.987	1.894384	23.518
FBtr0076301	2049	1877.987	46.864833	736.294
FBtr0077098	1123	951.987	80.966050	644.830
FBtr0070552	1047	875.987	0.000000	0.000
FBtr0075818	1346	1174.987	28.790014	283.000
FBtr0088789	1908	1736.987	5.436496	79.000
FBtr0304960	503	332.422	0.000000	0.000
FBtr0075249	843	672.246	0.000000	0.000
FBtr0084104	1804	1632.987	206.421501	2820.000
FBtr0336911	2177	2005.987	12.511217	209.961
FBtr0088974	1597	1425.987	15.542999	185.422
FBtr0100360	4963	4791.987	0.523035	20.968
FBtr0110880	2920	2748.987	0.150459	3.460
FBtr0334105	2225	2053.987	0.284991	4.897
FBtr0301185	2946	2774.987	0.147240	3.418
FBtr0110881	4262	4090.987	1.848270	63.256
FBtr0336928	1138	966.987	0.392255	3.173
FBtr0072107	995	824.138	0.119916	0.827
FBtr0085786	2956	2784.987	10.227593	238.291
FBtr0085785	3082	2910.987	0.939496	22.879
FBtr0334549	2894	2722.987	1.031032	23.487
FBtr0334550	3020	2848.987	0.478824	11.412
FBtr0340191	4545	4373.987	9.175116	335.738
FBtr0073848	4477	4305.987	50.831422	1831.118
FBtr0078387	3371	3199.987	7.267227	194.549
FBtr0087487	2027	1855.987	15.456988	240.000
FBtr0083735	2688	2516.987	0.046837	0.986
FBtr0332539	2448	2276.987	0.053219	1.014
FBtr0077790	977	806.158	0.000000	0.000
FBtr0331440	941	770.210	0.000000	0.000
FBtr0331439	971	800.165	0.000000	0.000
FBtr0082634	1746	1574.987	15.103050	199.000
FBtr0079612	1320	1148.987	6.052039	58.174
FBtr0087980	1799	1627.987	0.000057	0.001
FBtr0087979	1558	1386.987	0.000000	0.000
FBtr0072044	1063	891.987	0.000000	0.000
FBtr0343206	1072	900.987	0.000000	0.000
FBtr0072043	1160	988.987	0.000000	0.000
FBtr0075225	1132	960.987	0.000000	0.000
FBtr0112489	446	275.449	11.349386	26.153
FBtr0339263	740	569.306	0.843768	4.019
FBtr0301018	2276	2104.987	1.192500	21.000
FBtr0302526	640	469.346	4.074884	16.000
FBtr0100009	3280	3108.987	5.344222	139.000
FBtr0089901	2338	2166.987	1.087553	19.716
FBtr0089902	1803	1631.987	0.528160	7.211
FBtr0300562	2617	2445.987	2.886755	59.071
FBtr0089900	2125	1953.987	0.418611	6.843
FBtr0089904	2355	2183.987	0.541052	9.886
FBtr0301521	2467	2295.987	0.812910	15.614
FBtr0089905	2568	2396.987	1.479042	29.659
FBtr0345390	5214	5042.987	0.717075	30.253
FBtr0331425	3556	3384.987	1.090621	30.885
FBtr0332155	4408	4236.987	1.449385	51.375
FBtr0075014	3541	3369.987	0.904045	25.488
FBtr0078874	603	432.377	0.276456	1.000
FBtr0083452	2975	2803.987	10.548047	247.434
FBtr0302317	2262	2090.987	21.069414	368.566
FBtr0333248	2543	2371.987	0.098385	1.952
FBtr0114524	2411	2239.987	0.109271	2.048
FBtr0273385	6171	5999.987	1.777359	89.215
FBtr0339307	6637	6465.987	1.217271	65.847
FBtr0273384	6439	6267.987	2.802182	146.939
FBtr0082117	3807	3635.987	4.018331	122.230
FBtr0082116	6303	6131.987	2.042328	104.770
FBtr0082118	4671	4499.987	2.813949	105.935
FBtr0085011	1569	1397.987	0.085504	1.000
FBtr0081174	4145	3973.987	0.269699	8.966
FBtr0081175	3934	3762.987	0.323468	10.183
FBtr0303241	4041	3869.987	0.666478	21.578
FBtr0081176	3893	3721.987	0.338087	10.527
FBtr0305129	2997	2825.987	6.477630	153.143
FBtr0339156	2994	2822.987	1.961974	46.335
FBtr0339157	2988	2816.987	2.016473	47.521
FBtr0071784	2049	1877.987	1.421368	22.331
FBtr0071785	1989	1817.987	61.323266	932.669
FBtr0089148	3050	2878.987	1.232329	29.681
FBtr0089147	2773	2601.987	3.220862	70.111
FBtr0089150	2762	2590.987	2.963889	64.245
FBtr0089146	2709	2537.987	3.640402	77.295
FBtr0308247	2614	2442.987	20.249074	413.845
FBtr0089149	2840	2668.987	1.246079	27.823
FBtr0302559	2531	2359.987	0.000000	0.000
FBtr0346506	2597	2425.987	0.000000	0.000
FBtr0302190	3048	2876.987	3.291499	79.221
FBtr0086145	3054	2882.987	5.753977	138.779
FBtr0306281	375	204.521	0.000000	0.000
FBtr0306280	392	221.501	0.000000	0.000
FBtr0306258	4812	4640.987	4.686193	181.946
FBtr0073119	3828	3656.987	40.500144	1239.057
FBtr0073120	4106	3934.987	38.831669	1278.323
FBtr0073118	4763	4591.987	42.824944	1645.163
FBtr0337055	3442	3270.987	12.015337	328.796
FBtr0333895	3491	3319.987	62.836776	1745.266
FBtr0337056	4046	3874.987	9.268069	300.449
FBtr0077442	1411	1239.987	4.819937	50.000
FBtr0076018	1266	1094.987	2.632990	24.120
FBtr0076017	963	792.182	7.224733	47.880
FBtr0339781	3357	3185.987	0.450871	12.017
FBtr0070778	3093	2921.987	0.810479	19.812
FBtr0344824	2804	2632.987	8.542627	188.171
FBtr0345292	830	659.256	12.943897	71.389
FBtr0070983	837	666.253	5.072206	28.271
FBtr0070982	1100	928.987	1.792718	13.933
FBtr0070981	941	770.210	103.290772	665.552
FBtr0070980	854	683.233	5744.534818	32834.855
FBtr0307300	2919	2747.987	11.677670	268.462
FBtr0113024	3030	2858.987	1.052441	25.172
FBtr0332600	2913	2741.987	0.408304	9.366
FBtr0083414	2815	2643.987	14.647503	323.992
FBtr0337043	3789	3617.987	1.189653	36.008
FBtr0077516	1338	1166.987	0.204858	2.000
FBtr0112524	1274	1102.987	1.738239	16.040
FBtr0089233	3691	3519.987	2.468260	72.685
FBtr0334626	3376	3204.987	2.136217	57.277
FBtr0310651	3526	3354.987	8.364869	234.780
FBtr0089229	3501	3329.987	11.316491	315.258
FBtr0082920	981	810.153	0.000000	0.000
FBtr0077386	1734	1562.987	19.578217	256.000
FBtr0071106	2301	2129.987	0.056119	1.000
FBtr0070937	2201	2029.987	94.648076	1607.372
FBtr0070938	2487	2315.987	60.418685	1170.628
FBtr0070397	1267	1095.987	0.218129	2.000
FBtr0074346	819	648.265	0.000000	0.000
FBtr0071471	1606	1434.987	0.041652	0.500
FBtr0330316	1609	1437.987	0.041560	0.500
FBtr0074918	1253	1081.987	16.608928	150.340
FBtr0072124	2163	1991.987	23.162710	386.000
FBtr0071683	1189	1017.987	63.759673	543.000
FBtr0077403	1061	889.987	0.102362	0.762
FBtr0113021	1089	917.987	0.097174	0.746
FBtr0077402	1231	1059.987	0.078179	0.693
FBtr0077401	1011	839.987	0.113604	0.798
FBtr0300280	1584	1412.987	0.000000	0.000
FBtr0346378	3461	3289.987	0.476053	13.103
FBtr0074809	2896	2724.987	20.345737	463.820
FBtr0335137	3353	3181.987	0.581831	15.488
FBtr0346141	373	202.521	0.001786	0.003
FBtr0085611	272	101.571	12.941751	10.997
FBtr0074029	585	414.379	0.000000	0.000
FBtr0075388	1505	1333.987	0.098766	1.102
FBtr0343534	2295	2123.987	0.050525	0.898
FBtr0086001	1762	1590.987	0.075131	1.000
FBtr0321315	1239	1067.987	0.000000	0.000
FBtr0333037	2846	2674.987	1.230387	27.534
FBtr0075724	2737	2565.987	2.744852	58.923
FBtr0075723	2084	1912.987	1.721005	27.543
FBtr0342770	3744	3572.987	9.312638	278.366
FBtr0070420	3766	3594.987	65.255144	1962.562
FBtr0342771	3838	3666.987	2.740507	84.072
FBtr0333323	2883	2711.987	0.705449	16.005
FBtr0333322	2930	2758.987	1.019053	23.521
FBtr0074137	2347	2175.987	3.803785	69.244
FBtr0074135	2386	2214.987	48.689390	902.229
FBtr0308136	1697	1525.987	0.036802	0.470
FBtr0080237	698	527.328	0.000000	0.000
FBtr0300638	3446	3274.987	0.000000	0.000
FBtr0073729	466	295.443	54.688754	135.171
FBtr0084836	743	572.306	23.810315	114.000
FBtr0082430	1248	1076.987	0.577146	5.200
FBtr0335211	1142	970.987	20.287669	164.800
FBtr0076857	1307	1135.987	0.947017	9.000
FBtr0300424	902	731.216	0.000000	0.000
FBtr0083860	1793	1621.987	1.371847	18.615
FBtr0302327	1744	1572.987	134.042494	1763.921
FBtr0083861	1877	1705.987	12.154091	173.464
FBtr0083086	1479	1307.987	17.171112	187.894
FBtr0334589	2552	2380.987	1.567262	31.218
FBtr0091874	595	424.378	1.315649	4.671
FBtr0073935	992	821.139	0.000000	0.000
FBtr0073300	818	647.265	0.000000	0.000
FBtr0073299	2460	2288.987	0.000000	0.000
FBtr0088841	1522	1350.987	1.819875	20.569
FBtr0088842	1468	1296.987	56.136995	609.111
FBtr0345599	2094	1922.987	0.159405	2.564
FBtr0070422	1749	1577.987	0.294683	3.890
FBtr0342772	681	510.334	0.013757	0.059
FBtr0070421	1547	1375.987	0.010244	0.118
FBtr0333023	2495	2323.987	0.065124	1.266
FBtr0075579	1678	1506.987	0.137527	1.734
FBtr0072248	2815	2643.987	0.064273	1.422
FBtr0345620	2931	2759.987	0.012548	0.290
FBtr0072247	2800	2628.987	0.013122	0.289
FBtr0072253	1306	1134.987	1.628802	15.466
FBtr0343432	1090	918.987	27.053062	207.988
FBtr0073127	1478	1306.987	0.227142	2.484
FBtr0073128	1471	1299.987	0.231383	2.516
FBtr0079458	1541	1369.987	0.003986	0.046
FBtr0079460	1595	1423.987	0.707676	8.430
FBtr0079462	1526	1354.987	0.004012	0.045
FBtr0079461	1505	1333.987	0.004049	0.045
FBtr0079459	1585	1413.987	0.712909	8.433
FBtr0081997	1156	984.987	51.199759	421.900
FBtr0081996	1257	1085.987	1.010466	9.180
FBtr0336761	1233	1061.987	7.419621	65.919
FBtr0336637	3026	2854.987	0.057759	1.380
FBtr0300693	1964	1792.987	0.000000	0.000
FBtr0336636	3290	3118.987	0.051253	1.337
FBtr0071797	3770	3598.987	0.042615	1.283
FBtr0336638	1523	1351.987	0.000000	0.000
FBtr0087382	5033	4861.987	20.403909	829.924
FBtr0339998	5235	5063.987	2.291427	97.076
FBtr0301478	2790	2618.987	24.013068	526.129
FBtr0089521	2653	2481.987	9.030970	187.519
FBtr0306351	2221	2049.987	2.036709	34.929
FBtr0306350	2503	2331.987	2.514211	49.050
FBtr0301477	4782	4610.987	0.916977	35.372
FBtr0300224	1562	1390.987	0.055294	0.643
FBtr0114515	1508	1336.987	0.058019	0.649
FBtr0087406	329	158.540	0.000000	0.000
FBtr0072888	2130	1958.987	0.000000	0.000
FBtr0085859	1170	998.987	0.478618	4.000
FBtr0334894	6412	6240.987	35.110308	1833.155
FBtr0084460	6624	6452.987	9.680949	522.625
FBtr0304567	3987	3815.987	6.334395	202.220
FBtr0070907	2510	2338.987	121.153173	2370.686
FBtr0070906	2636	2464.987	0.596885	12.309
FBtr0305911	1961	1789.987	6.585396	98.615
FBtr0289953	2161	1989.987	4.752895	79.126
FBtr0305910	2015	1843.987	3.452409	53.259
FBtr0088312	1656	1484.987	0.053147	0.660
FBtr0088313	2297	2125.987	0.134912	2.400
FBtr0088311	2351	2179.987	0.272890	4.977
FBtr0304592	2591	2419.987	0.195769	3.963
FBtr0088882	1935	1763.987	76.707814	1132.000
FBtr0079894	2382	2210.987	20.921904	386.989
FBtr0331635	2356	2184.987	6.960539	127.234
FBtr0345615	2623	2451.987	5.608983	115.057
FBtr0071338	3399	3227.987	183.299815	4950.000
FBtr0334508	4486	4314.987	0.015641	0.565
FBtr0085746	3506	3334.987	0.020377	0.569
FBtr0085085	1541	1369.987	38.148830	437.229
FBtr0085084	2075	1903.987	0.111173	1.771
FBtr0079304	905	734.216	0.162804	1.000
FBtr0079732	925	754.215	0.000000	0.000
FBtr0071108	3145	2973.987	9.171268	228.181
FBtr0340139	3231	3059.987	2.496307	63.904
FBtr0071107	3426	3254.987	33.686870	917.321
FBtr0340138	4238	4066.987	2.219914	75.530
FBtr0309839	4403	4231.987	1.386881	49.102
FBtr0309836	4378	4206.987	1.512200	53.222
FBtr0309837	3952	3780.987	3.584490	113.382
FBtr0073144	4107	3935.987	137.148517	4516.023
FBtr0309838	4006	3834.987	2.346142	75.271
FBtr0075152	2917	2745.987	25.552195	587.000
FBtr0300092	607	436.376	0.022863	0.083
FBtr0073892	1096	924.987	0.000000	0.000
FBtr0343143	1534	1362.987	0.087699	1.000
FBtr0332630	1663	1491.987	2.152481	26.867
FBtr0332631	1364	1192.987	47.109031	470.166
FBtr0332632	5997	5825.987	9.783630	476.849
FBtr0301268	1587	1415.987	0.337667	4.000
FBtr0085909	2020	1848.987	0.129296	2.000
FBtr0080763	2304	2132.987	18.493295	330.000
FBtr0086733	1297	1125.987	26.221171	247.000
FBtr0087262	852	681.236	149.496483	852.000
FBtr0303232	702	531.328	3.824501	17.000
FBtr0344155	6716	6544.987	6.068064	332.254
FBtr0070316	6065	5893.987	23.762937	1171.711
FBtr0344279	6745	6573.987	0.072731	4.000
FBtr0076133	3030	2858.987	0.125429	3.000
FBtr0082259	2901	2729.987	40.282447	920.000
FBtr0079708	1718	1546.987	35.730814	462.425
FBtr0330181	847	676.242	0.687272	3.888
FBtr0074894	650	479.343	112.742650	452.112
FBtr0082726	2913	2741.987	2.196845	50.394
FBtr0331429	2603	2431.987	2.122095	43.176
FBtr0331428	2948	2776.987	2.921599	67.874
FBtr0082727	2606	2434.987	2.622216	53.417
FBtr0301219	3098	2926.987	6.172294	151.140
FBtr0088166	1239	1067.987	0.111924	1.000
FBtr0310646	1830	1658.987	2.269316	31.496
FBtr0073730	1370	1198.987	174.815890	1753.504
FBtr0079724	633	462.352	3.280093	12.687
FBtr0346454	899	728.216	1.872115	11.405
FBtr0100541	611	440.375	6817.614418	25116.907
FBtr0343865	1567	1395.987	0.110486	1.290
FBtr0079324	1294	1122.987	0.181981	1.710
FBtr0079598	1156	984.987	49.053118	404.211
FBtr0081220	1093	921.987	0.579902	4.473
FBtr0300823	1159	987.987	0.902384	7.459
FBtr0081221	1054	882.987	31.659552	233.868
FBtr0310645	979	808.156	2.999787	20.281
FBtr0081219	1084	912.987	0.644059	4.919
FBtr0075314	465	294.443	78.756985	194.000
FBtr0070136	2103	1931.987	2.416604	39.059
FBtr0070137	2193	2021.987	2.304323	38.979
FBtr0070135	2124	1952.987	7.893148	128.962
FBtr0076688	2391	2219.987	25.709938	477.488
FBtr0346546	2609	2437.987	0.931097	18.991
FBtr0302935	3103	2931.987	11.348519	278.364
FBtr0082329	3115	2943.987	4.207891	103.636
FBtr0344017	5279	5107.987	0.641958	27.433
FBtr0091678	6366	6194.987	5.411250	280.446
FBtr0344016	5395	5223.987	0.555779	24.289
FBtr0342985	4422	4250.987	6.605333	234.907
FBtr0071815	4360	4188.987	16.532673	579.380
FBtr0071816	4190	4018.987	4.947718	166.354
FBtr0071813	4216	4044.987	250.899175	8490.392
FBtr0342986	4124	3952.987	30.594453	1011.765
FBtr0071814	4255	4083.987	6.851905	234.103
FBtr0083049	682	511.334	54.234092	232.000
FBtr0079593	751	580.303	0.719929	3.495
FBtr0332415	1011	839.987	5.555438	39.039
FBtr0345640	3934	3762.987	7.681859	241.830
FBtr0077562	3784	3612.987	48.937329	1479.170
FBtr0085387	5031	4859.987	5.194804	211.211
FBtr0085386	4880	4708.987	11.645939	458.789
FBtr0085614	355	184.530	9.397314	14.507
FBtr0303924	5093	4921.987	0.121648	5.009
FBtr0303923	5120	4948.987	0.120546	4.991
FBtr0300811	4420	4248.987	14.628728	520.000
FBtr0340626	2866	2694.987	0.029610	0.668
FBtr0340627	2995	2823.987	0.028145	0.665
FBtr0340628	2870	2698.987	0.029562	0.667
FBtr0087784	1976	1804.987	190.106246	2870.661
FBtr0332882	2246	2074.987	1.052284	18.267
FBtr0339391	1899	1727.987	11.350450	164.084
FBtr0084095	7188	7016.987	0.812568	47.700
FBtr0343807	7002	6830.987	0.477043	27.262
FBtr0343805	4551	4379.987	10.911295	399.816
FBtr0343806	4719	4547.987	8.337430	317.222
FBtr0086801	711	540.325	0.478010	2.161
FBtr0344145	6340	6168.987	0.038954	2.010
FBtr0100454	3868	3696.987	0.000000	0.000
FBtr0082255	6557	6385.987	0.000000	0.000
FBtr0082256	4226	4054.987	0.000000	0.000
FBtr0100455	2462	2290.987	0.051634	0.990
FBtr0088783	1907	1735.987	43.629223	633.630
FBtr0301333	1977	1805.987	0.000000	0.000
FBtr0332689	1974	1802.987	0.000000	0.000
FBtr0086107	5316	5144.987	42.516297	1830.000
FBtr0072159	694	523.329	0.456819	2.000
FBtr0076218	2574	2402.987	5.955660	119.727
FBtr0076219	2478	2306.987	37.060832	715.273
FBtr0113346	1241	1069.987	0.111715	1.000
FBtr0100083	570	399.384	0.000000	0.000
FBtr0079765	644	473.345	0.252529	1.000
FBtr0071734	1182	1010.987	0.000000	0.000
FBtr0071191	1056	884.987	9.817751	72.688
FBtr0345988	1286	1114.987	2.794794	26.069
FBtr0071902	1064	892.987	2.992683	22.357
