Name	Length	EffectiveLength	TPM	NumReads
FBtr0070471	4805	4623.293	10.095532	412.207
FBtr0112828	2903	2721.293	4.755456	114.288
FBtr0301966	3182	3000.293	0.948783	25.140
FBtr0070468	3055	2873.293	9.318351	236.458
FBtr0070476	2745	2563.293	0.381928	8.646
FBtr0070470	3110	2928.293	1.440744	37.259
FBtr0331751	4750	4568.293	1.312034	52.934
FBtr0070469	4244	4062.293	12.932253	463.959
FBtr0070467	2929	2747.293	0.486393	11.801
FBtr0331753	5004	4822.293	1.105554	47.083
FBtr0070466	2847	2665.293	1.575890	37.094
FBtr0070473	3091	2909.293	1.641074	42.165
FBtr0076265	1575	1393.293	56.075405	690.000
FBtr0331935	1030	848.293	0.148384	1.112
FBtr0088237	816	634.557	101.869990	570.888
FBtr0081705	1363	1181.293	0.000000	0.000
FBtr0088524	1299	1117.293	86.142537	850.000
FBtr0074540	843	661.546	24.304899	142.000
FBtr0074494	1357	1175.293	0.385372	4.000
FBtr0085714	3349	3167.293	116.284865	3252.713
FBtr0085713	3440	3258.293	852.954791	24544.287
FBtr0076256	334	152.830	2.963583	4.000
FBtr0339552	1718	1536.293	10.159290	137.839
FBtr0078950	1533	1351.293	27.749531	331.161
FBtr0070990	1321	1139.293	1.300936	13.090
FBtr0100409	805	623.562	0.413836	2.279
FBtr0343330	706	524.613	108.705160	503.643
FBtr0304902	1617	1435.293	0.424914	5.386
FBtr0304901	2286	2104.293	0.248271	4.614
FBtr0078872	1228	1046.293	0.108221	1.000
FBtr0077839	2112	1930.293	9.070708	154.632
FBtr0077837	2331	2149.293	2.733132	51.879
FBtr0077838	2235	2053.293	3.398015	61.618
FBtr0077836	2325	2143.293	25.404623	480.871
FBtr0075133	4018	3836.293	0.405465	13.737
FBtr0332862	2190	2008.293	3.679631	65.263
FBtr0087988	1754	1572.293	172.508360	2395.399
FBtr0087987	1948	1766.293	474.614967	7403.523
FBtr0074688	1633	1451.293	52.586053	674.000
FBtr0086864	3503	3321.293	13.602898	399.000
FBtr0083361	1283	1101.293	0.000000	0.000
FBtr0392904	4164	3982.293	9.136601	321.331
FBtr0084588	2385	2203.293	99.160480	1929.502
FBtr0303161	2639	2457.293	12.045737	261.411
FBtr0079257	1918	1736.293	16.238357	249.000
FBtr0307341	906	724.495	0.000277	0.002
FBtr0084989	527	345.680	0.000190	0.001
FBtr0306309	750	568.591	0.782120	3.927
FBtr0344570	539	357.675	0.022976	0.073
FBtr0078090	1219	1037.293	33.948826	311.000
FBtr0087439	546	364.674	25.460952	82.000
FBtr0070960	2096	1914.293	0.128508	2.173
FBtr0302357	2296	2114.293	0.104992	1.960
FBtr0302356	2428	2246.293	0.094304	1.871
FBtr0340571	3830	3648.293	0.015518	0.500
FBtr0340572	3825	3643.293	0.015540	0.500
FBtr0080267	3305	3123.293	0.000000	0.000
FBtr0077141	787	605.571	0.000000	0.000
FBtr0306593	981	799.433	0.000000	0.000
FBtr0081719	1938	1756.293	80.202734	1244.000
FBtr0071549	1655	1473.293	34.815678	453.000
FBtr0308832	1068	886.293	11.298565	88.437
FBtr0308833	2043	1861.293	29.902766	491.542
FBtr0074921	2263	2081.293	2.721362	50.021
FBtr0073011	1996	1814.293	0.062411	1.000
FBtr0112378	450	268.736	0.000000	0.000
FBtr0342602	1596	1414.293	0.202098	2.524
FBtr0080326	1217	1035.293	92.908087	849.476
FBtr0085405	675	493.618	182.823836	797.000
FBtr0339295	331	149.832	0.000000	0.000
FBtr0300316	205	29.366	0.000000	0.000
FBtr0300904	2130	1948.293	0.000000	0.000
FBtr0081633	2196	2014.293	0.000000	0.000
FBtr0300905	2052	1870.293	0.000000	0.000
FBtr0335279	1234	1052.293	0.075495	0.702
FBtr0335281	1199	1017.293	0.079285	0.712
FBtr0290216	733	551.600	0.000000	0.000
FBtr0335280	740	558.593	0.000000	0.000
FBtr0077120	1711	1529.293	17.606877	237.797
FBtr0081676	887	705.499	0.000000	0.000
FBtr0076639	2093	1911.293	0.153233	2.587
FBtr0079280	1148	966.293	0.234362	2.000
FBtr0304827	5797	5615.293	0.069265	3.435
FBtr0433494	6405	6223.293	0.120285	6.611
FBtr0333832	6581	6399.293	0.113647	6.423
FBtr0433497	5654	5472.293	0.072162	3.487
FBtr0333833	6118	5936.293	0.063556	3.332
FBtr0433496	5848	5666.293	0.066481	3.327
FBtr0304826	8410	8228.293	0.066207	4.811
FBtr0433495	8302	8120.293	0.067590	4.847
FBtr0433493	8251	8069.293	0.069564	4.957
FBtr0300808	2019	1837.293	0.000000	0.000
FBtr0300809	4061	3879.293	0.000000	0.000
FBtr0301700	4064	3882.293	0.000000	0.000
FBtr0072287	5108	4926.293	28.662358	1247.000
FBtr0343633	2816	2634.293	5.824492	135.505
FBtr0074281	2640	2458.293	55.592293	1206.931
FBtr0343632	2730	2548.293	2.293891	51.625
FBtr0074279	3898	3716.293	39.803508	1306.368
FBtr0074280	3895	3713.293	2.395894	78.571
FBtr0072238	1035	853.293	0.000000	0.000
FBtr0308073	1317	1135.293	0.955716	9.582
FBtr0082360	764	582.586	82.808677	426.059
FBtr0082361	1024	842.293	0.182585	1.358
FBtr0079938	1428	1246.293	4.179299	46.000
FBtr0077227	1279	1097.293	177.902554	1724.007
FBtr0091702	1278	1096.293	8.036006	77.804
FBtr0074882	2425	2243.293	19.122904	378.856
FBtr0332153	3588	3406.293	2.307136	69.405
FBtr0310476	2042	1860.293	3.414292	56.094
FBtr0100666	2416	2234.293	9.016026	177.906
FBtr0332726	2033	1851.293	2.675265	43.740
FBtr0080287	1089	907.293	24.704790	197.953
FBtr0309307	5887	5705.293	0.051223	2.581
FBtr0300898	5037	4855.293	0.009773	0.419
FBtr0080024	1050	868.293	9.389275	72.000
FBtr0077389	2263	2081.293	101.627068	1868.000
FBtr0290204	1958	1776.293	0.000000	0.000
FBtr0086689	848	666.543	20.537210	120.894
FBtr0306636	1574	1392.293	13.598156	167.203
FBtr0086687	1472	1290.293	17.763205	202.416
FBtr0086690	2195	2013.293	0.727685	12.939
FBtr0086686	1532	1350.293	1.075371	12.824
FBtr0340359	2225	2043.293	2.552555	46.062
FBtr0301148	981	799.433	83.881592	592.220
FBtr0086684	908	726.494	0.494986	3.176
FBtr0306637	2237	2055.293	1.226759	22.267
FBtr0301149	1514	1332.293	2.039767	24.000
FBtr0086600	1106	924.293	0.845354	6.901
FBtr0331978	1118	936.293	24.078208	199.099
FBtr0078769	621	439.647	4168.958524	16187.000
FBtr0070712	1878	1696.293	0.667521	10.000
FBtr0343263	1108	926.293	0.000000	0.000
FBtr0343264	928	746.489	0.000000	0.000
FBtr0072024	920	738.492	0.000000	0.000
FBtr0113111	979	797.435	0.000000	0.000
FBtr0333452	4664	4482.293	0.133650	5.291
FBtr0333450	3996	3814.293	0.117329	3.952
FBtr0333451	4043	3861.293	0.114452	3.903
FBtr0300831	4092	3910.293	0.111605	3.854
FBtr0076303	1640	1458.293	0.890486	11.468
FBtr0076302	1655	1473.293	0.839143	10.918
FBtr0076301	2049	1867.293	80.141529	1321.613
FBtr0077098	1123	941.293	93.131283	774.203
FBtr0070552	1047	865.293	0.130859	1.000
FBtr0075818	1346	1164.293	32.774300	337.000
FBtr0088789	1908	1726.293	5.575325	85.000
FBtr0304960	503	321.695	0.000000	0.000
FBtr0075249	843	661.546	0.000000	0.000
FBtr0084104	1804	1622.293	237.170053	3398.000
FBtr0336911	2177	1995.293	7.154310	126.069
FBtr0088974	1597	1415.293	18.630914	232.871
FBtr0100360	4963	4781.293	0.779204	32.903
FBtr0110880	2920	2738.293	0.095935	2.320
FBtr0334105	2225	2043.293	0.088326	1.594
FBtr0301185	2946	2764.293	0.087811	2.144
FBtr0110881	4262	4080.293	1.888153	68.040
FBtr0336928	1138	956.293	0.207776	1.755
FBtr0072107	995	813.426	0.034137	0.245
FBtr0085786	2956	2774.293	18.643299	456.782
FBtr0085785	3082	2900.293	0.868791	22.253
FBtr0334549	2894	2712.293	1.786232	42.787
FBtr0334550	3020	2838.293	0.565609	14.178
FBtr0340191	4545	4363.293	6.020794	232.008
FBtr0073848	4477	4295.293	54.805708	2078.992
FBtr0078387	3371	3189.293	8.897879	250.620
FBtr0087487	2027	1845.293	14.788273	241.000
FBtr0083735	2688	2506.293	0.128508	2.844
FBtr0332539	2448	2266.293	0.162756	3.258
FBtr0077790	977	795.436	0.000000	0.000
FBtr0331440	941	759.484	0.000000	0.000
FBtr0331439	971	789.447	0.000000	0.000
FBtr0082634	1746	1564.293	19.616294	271.000
FBtr0079612	1320	1138.293	6.963215	70.000
FBtr0087980	1799	1617.293	0.000000	0.000
FBtr0087979	1558	1376.293	0.000000	0.000
FBtr0072044	1063	881.293	0.000000	0.000
FBtr0343206	1072	890.293	0.000000	0.000
FBtr0072043	1160	978.293	0.000000	0.000
FBtr0075225	1132	950.293	0.000000	0.000
FBtr0112489	446	264.741	12.635971	29.544
FBtr0339263	740	558.593	0.700640	3.456
FBtr0301018	2276	2094.293	1.405729	26.000
FBtr0302526	640	458.627	3.307937	13.398
FBtr0100009	3280	3098.293	6.541785	179.000
FBtr0089901	2338	2156.293	0.707047	13.465
FBtr0089902	1803	1621.293	0.259364	3.714
FBtr0300562	2617	2435.293	3.711298	79.820
FBtr0089900	2125	1943.293	0.379759	6.517
FBtr0089904	2355	2173.293	0.645601	12.391
FBtr0301521	2467	2285.293	1.203618	24.292
FBtr0089905	2568	2386.293	1.414076	29.801
FBtr0345390	5214	5032.293	0.469355	20.859
FBtr0331425	3556	3374.293	3.772594	112.424
FBtr0332155	4408	4226.293	4.461560	166.525
FBtr0075014	3541	3359.293	1.565113	46.433
FBtr0078874	603	421.662	0.000000	0.000
FBtr0083452	2975	2793.293	12.792063	315.567
FBtr0302317	2262	2080.293	17.495724	321.433
FBtr0333248	2543	2361.293	0.000000	0.000
FBtr0114524	2411	2229.293	0.000000	0.000
FBtr0273385	6171	5989.293	0.813294	43.019
FBtr0339307	6637	6455.293	1.083299	61.759
FBtr0273384	6439	6257.293	2.591735	143.223
FBtr0082117	3807	3625.293	2.537571	81.245
FBtr0082116	6303	6121.293	1.023800	55.347
FBtr0082118	4671	4489.293	2.482539	98.426
FBtr0085011	1569	1387.293	0.081620	1.000
FBtr0081174	4145	3963.293	0.391681	13.710
FBtr0081175	3934	3752.293	0.437803	14.508
FBtr0303241	4041	3859.293	0.848704	28.927
FBtr0081176	3893	3711.293	0.557428	18.270
FBtr0305129	2997	2815.293	8.149478	202.623
FBtr0339156	2994	2812.293	2.098098	52.110
FBtr0339157	2988	2806.293	1.100218	27.268
FBtr0071784	2049	1867.293	1.042086	17.185
FBtr0071785	1989	1807.293	52.741665	841.815
FBtr0089148	3050	2868.293	1.813157	45.930
FBtr0089147	2773	2591.293	1.636307	37.447
FBtr0089150	2762	2580.293	3.512476	80.042
FBtr0089146	2709	2527.293	5.739743	128.110
FBtr0308247	2614	2432.293	14.418545	309.722
FBtr0089149	2840	2658.293	1.139438	26.750
FBtr0302559	2531	2349.293	0.024105	0.500
FBtr0346506	2597	2415.293	0.023435	0.500
FBtr0302190	3048	2866.293	3.637284	92.073
FBtr0086145	3054	2872.293	5.752714	145.927
FBtr0306281	375	193.815	0.000000	0.000
FBtr0306280	392	210.803	0.000000	0.000
FBtr0306258	4812	4630.293	3.144883	128.602
FBtr0073119	3828	3646.293	61.707159	1987.108
FBtr0073120	4106	3924.293	88.294863	3060.068
FBtr0073118	4763	4581.293	71.118484	2877.431
FBtr0337055	3442	3260.293	15.162574	436.580
FBtr0333895	3491	3309.293	81.060942	2369.088
FBtr0337056	4046	3864.293	2.670097	91.124
FBtr0077442	1411	1229.293	5.710867	62.000
FBtr0076018	1266	1084.293	2.426189	23.233
FBtr0076017	963	781.457	12.137620	83.767
FBtr0339781	3357	3175.293	0.186422	5.228
FBtr0070778	3093	2911.293	0.242832	6.243
FBtr0344824	2804	2622.293	0.368275	8.529
FBtr0345292	830	648.551	15.954653	91.383
FBtr0070983	837	655.549	10.580551	61.256
FBtr0070982	1100	918.293	1.715478	13.912
FBtr0070981	941	759.484	80.627370	540.798
FBtr0070980	854	672.526	5183.788902	30788.650
FBtr0307300	2919	2737.293	11.960506	289.138
FBtr0113024	3030	2848.293	1.008046	25.357
FBtr0332600	2913	2731.293	0.518419	12.505
FBtr0083414	2815	2633.293	19.037982	442.746
FBtr0337043	3789	3607.293	0.698551	22.254
FBtr0077516	1338	1156.293	0.000000	0.000
FBtr0112524	1274	1092.293	1.824740	17.603
FBtr0089233	3691	3509.293	3.276865	101.558
FBtr0334626	3376	3194.293	1.362769	38.444
FBtr0310651	3526	3344.293	6.421901	189.672
FBtr0089229	3501	3319.293	12.496505	366.327
FBtr0082920	981	799.433	0.000000	0.000
FBtr0077386	1734	1552.293	22.128160	303.356
FBtr0071106	2301	2119.293	0.000000	0.000
FBtr0070937	2201	2019.293	131.682924	2348.351
FBtr0070938	2487	2305.293	57.254196	1165.649
FBtr0070397	1267	1085.293	0.938991	9.000
FBtr0074346	819	637.554	0.000000	0.000
FBtr0071471	1606	1424.293	0.039752	0.500
FBtr0330316	1609	1427.293	0.039664	0.500
FBtr0074918	1253	1071.293	20.375742	192.777
FBtr0072124	2163	1981.293	21.896122	383.134
FBtr0071683	1189	1007.293	78.575506	699.000
FBtr0077403	1061	879.293	0.029479	0.229
FBtr0113021	1089	907.293	0.025390	0.203
FBtr0077402	1231	1049.293	0.311941	2.891
FBtr0077401	1011	829.293	0.228968	1.677
FBtr0300280	1584	1402.293	0.161494	2.000
FBtr0346378	3461	3279.293	0.627863	18.184
FBtr0074809	2896	2714.293	34.022841	815.571
FBtr0335137	3353	3171.293	0.829992	23.246
FBtr0346141	373	191.816	0.001222	0.002
FBtr0085611	272	90.876	23.671251	18.998
FBtr0074029	585	403.665	0.000000	0.000
FBtr0075388	1505	1323.293	0.070679	0.826
FBtr0343534	2295	2113.293	0.116484	2.174
FBtr0086001	1762	1580.293	0.501564	7.000
FBtr0321315	1239	1057.293	0.000000	0.000
FBtr0333037	2846	2664.293	0.973864	22.915
FBtr0075724	2737	2555.293	1.831728	41.337
FBtr0075723	2084	1902.293	2.485020	41.749
FBtr0342770	3744	3562.293	11.598895	364.906
FBtr0070420	3766	3584.293	63.165454	1999.482
FBtr0342771	3838	3656.293	3.704268	119.613
FBtr0333323	2883	2701.293	0.869841	20.751
FBtr0333322	2930	2748.293	0.378094	9.177
FBtr0074137	2347	2165.293	4.441462	84.933
FBtr0074135	2386	2204.293	44.800407	872.139
FBtr0308136	1697	1515.293	0.000000	0.000
FBtr0080237	698	516.614	0.000000	0.000
FBtr0300638	3446	3264.293	0.054779	1.579
FBtr0073729	466	284.727	63.734277	160.264
FBtr0084836	743	561.592	23.590154	117.000
FBtr0082430	1248	1066.293	0.521778	4.914
FBtr0335211	1142	960.293	29.960120	254.086
FBtr0076857	1307	1125.293	0.704366	7.000
FBtr0300424	902	720.495	1.100102	7.000
FBtr0083860	1793	1611.293	4.628144	65.859
FBtr0302327	1744	1562.293	149.138144	2057.716
FBtr0083861	1877	1695.293	6.440359	96.425
FBtr0083086	1479	1297.293	21.153639	242.358
FBtr0334589	2552	2370.293	1.367926	28.635
FBtr0091874	595	413.663	2.148826	7.850
FBtr0073935	992	810.427	0.000000	0.000
FBtr0073300	818	636.555	0.000000	0.000
FBtr0073299	2460	2278.293	0.000000	0.000
FBtr0088841	1522	1340.293	1.352750	16.012
FBtr0088842	1468	1286.293	62.912403	714.678
FBtr0345599	2094	1912.293	0.056722	0.958
FBtr0070422	1749	1567.293	0.075285	1.042
FBtr0342772	681	499.618	0.000000	0.000
FBtr0070421	1547	1365.293	0.082935	1.000
FBtr0333023	2495	2313.293	0.168487	3.442
FBtr0075579	1678	1496.293	0.193563	2.558
FBtr0072248	2815	2633.293	0.037440	0.871
FBtr0345620	2931	2749.293	0.063666	1.546
FBtr0072247	2800	2618.293	0.068479	1.583
FBtr0072253	1306	1124.293	0.320387	3.181
FBtr0343432	1090	908.293	35.643994	285.921
FBtr0073127	1478	1296.293	0.259853	2.975
FBtr0073128	1471	1289.293	0.265681	3.025
FBtr0079458	1541	1359.293	0.002536	0.030
FBtr0079460	1595	1413.293	1.077758	13.452
FBtr0079462	1526	1344.293	0.089605	1.064
FBtr0079461	1505	1323.293	0.091055	1.064
FBtr0079459	1585	1403.293	0.919022	11.390
FBtr0081997	1156	974.293	36.005888	309.811
FBtr0081996	1257	1075.293	1.846500	17.535
FBtr0336761	1233	1051.293	8.686908	80.653
FBtr0336637	3026	2844.293	0.044482	1.117
FBtr0300693	1964	1782.293	0.024658	0.388
FBtr0336636	3290	3108.293	0.039805	1.093
FBtr0071797	3770	3588.293	0.075791	2.402
FBtr0336638	1523	1341.293	0.000000	0.000
FBtr0087382	5033	4851.293	33.984490	1456.037
FBtr0339998	5235	5053.293	2.280243	101.763
FBtr0301478	2790	2608.293	20.208558	465.507
FBtr0089521	2653	2471.293	8.781716	191.663
FBtr0306351	2221	2039.293	2.467184	44.434
FBtr0306350	2503	2321.293	2.114784	43.354
FBtr0301477	4782	4600.293	0.493320	20.042
FBtr0300224	1562	1380.293	0.016576	0.202
FBtr0114515	1508	1326.293	0.121224	1.420
FBtr0087406	329	147.833	0.000000	0.000
FBtr0072888	2130	1948.293	0.000000	0.000
FBtr0085859	1170	988.293	0.229145	2.000
FBtr0334894	6412	6230.293	46.179189	2540.909
FBtr0084460	6624	6442.293	4.878980	277.590
FBtr0304567	3987	3805.293	7.959823	267.501
FBtr0070907	2510	2328.293	121.069794	2489.475
FBtr0070906	2636	2454.293	0.900135	19.510
FBtr0305911	1961	1779.293	12.328598	193.729
FBtr0289953	2161	1979.293	6.315310	110.392
FBtr0305910	2015	1833.293	3.451255	55.878
FBtr0088312	1656	1474.293	0.255544	3.327
FBtr0088313	2297	2115.293	0.510128	9.530
FBtr0088311	2351	2169.293	0.437276	8.377
FBtr0304592	2591	2409.293	0.646949	13.766
FBtr0088882	1935	1753.293	88.283548	1367.000
FBtr0079894	2382	2200.293	22.210600	431.594
FBtr0331635	2356	2174.293	5.359363	102.912
FBtr0345615	2623	2441.293	4.876429	105.137
FBtr0071338	3399	3217.293	140.672517	3997.000
FBtr0334508	4486	4304.293	0.099199	3.771
FBtr0085746	3506	3324.293	0.041866	1.229
FBtr0085085	1541	1359.293	90.417368	1085.423
FBtr0085084	2075	1893.293	0.752166	12.577
FBtr0079304	905	723.495	0.000159	0.001
FBtr0079732	925	743.489	0.152297	1.000
FBtr0071108	3145	2963.293	9.671292	253.101
FBtr0340139	3231	3049.293	2.488171	67.006
FBtr0071107	3426	3244.293	36.685244	1051.104
FBtr0340138	4238	4056.293	1.585264	56.789
FBtr0309839	4403	4221.293	1.311749	48.902
FBtr0309836	4378	4196.293	1.430457	53.012
FBtr0309837	3952	3770.293	2.224267	74.062
FBtr0073144	4107	3925.293	150.911030	5231.513
FBtr0309838	4006	3824.293	2.206116	74.510
FBtr0075152	2917	2735.293	23.140550	559.000
FBtr0300092	607	425.660	0.029777	0.112
FBtr0073892	1096	914.293	0.000000	0.000
FBtr0343143	1534	1352.293	0.000000	0.000
FBtr0332630	1663	1481.293	0.512537	6.705
FBtr0332631	1364	1182.293	48.658146	508.060
FBtr0332632	5997	5815.293	10.331431	530.599
FBtr0301268	1587	1405.293	0.402874	5.000
FBtr0085909	2020	1838.293	0.369575	6.000
FBtr0080763	2304	2122.293	27.423541	514.000
FBtr0086733	1297	1115.293	33.706598	332.000
FBtr0087262	852	670.532	193.015614	1143.000
FBtr0303232	702	520.614	7.829835	36.000
FBtr0344155	6716	6534.293	10.457192	603.459
FBtr0070316	6065	5883.293	24.493589	1272.645
FBtr0344279	6745	6563.293	0.086261	5.000
FBtr0076133	3030	2848.293	0.397540	10.000
FBtr0082259	2901	2719.293	45.637336	1096.000
FBtr0079708	1718	1536.293	15.256751	207.000
FBtr0330181	847	665.544	0.087301	0.513
FBtr0074894	650	468.621	122.863684	508.487
FBtr0082726	2913	2731.293	3.451590	83.257
FBtr0331429	2603	2421.293	2.440260	52.182
FBtr0331428	2948	2766.293	4.761872	116.335
FBtr0082727	2606	2424.293	2.949590	63.151
FBtr0301219	3098	2916.293	4.390375	113.075
FBtr0088166	1239	1057.293	0.000000	0.000
FBtr0310646	1830	1648.293	1.912394	27.839
FBtr0073730	1370	1188.293	191.450766	2009.161
FBtr0079724	633	451.633	11.706259	46.692
FBtr0346454	899	717.495	3.466789	21.967
FBtr0100541	611	429.656	6947.760205	26363.341
FBtr0343865	1567	1385.293	0.075554	0.924
FBtr0079324	1294	1112.293	0.109501	1.076
FBtr0079598	1156	974.293	50.671381	436.000
FBtr0081220	1093	911.293	1.812926	14.591
FBtr0300823	1159	977.293	0.677243	5.845
FBtr0081221	1054	872.293	24.866529	191.563
FBtr0310645	979	797.435	8.603390	60.590
FBtr0081219	1084	902.293	0.553593	4.411
FBtr0075314	465	283.727	67.445286	169.000
FBtr0070136	2103	1921.293	5.881762	99.801
FBtr0070137	2193	2011.293	0.990146	17.588
FBtr0070135	2124	1942.293	13.968770	239.611
FBtr0076688	2391	2209.293	21.387566	417.301
FBtr0346546	2609	2427.293	0.872314	18.699
FBtr0302935	3103	2921.293	13.691796	353.240
FBtr0082329	3115	2933.293	6.205667	160.760
FBtr0344017	5279	5097.293	0.587464	26.446
FBtr0091678	6366	6184.293	8.162631	445.815
FBtr0344016	5395	5213.293	0.407693	18.771
FBtr0342985	4422	4240.293	4.520389	169.280
FBtr0071815	4360	4178.293	16.345991	603.177
FBtr0071816	4190	4008.293	4.547829	160.990
FBtr0071813	4216	4034.293	210.908563	7514.428
FBtr0342986	4124	3942.293	9.924226	345.525
FBtr0071814	4255	4073.293	4.824754	173.562
FBtr0083049	682	500.618	66.045355	292.000
FBtr0079593	751	569.590	0.652928	3.284
FBtr0332415	1011	829.293	5.399428	39.545
FBtr0345640	3934	3752.293	5.870335	194.533
FBtr0077562	3784	3602.293	53.325143	1696.467
FBtr0085387	5031	4849.293	7.626916	326.634
FBtr0085386	4880	4698.293	15.457220	641.366
FBtr0085614	355	173.822	10.669814	16.379
FBtr0303924	5093	4911.293	0.064837	2.812
FBtr0303923	5120	4938.293	0.141881	6.188
FBtr0300811	4420	4238.293	17.792991	666.000
FBtr0340626	2866	2684.293	0.028161	0.668
FBtr0340627	2995	2813.293	0.026762	0.665
FBtr0340628	2870	2688.293	0.028115	0.667
FBtr0087784	1976	1794.293	198.279478	3141.994
FBtr0332882	2246	2064.293	0.571776	10.424
FBtr0339391	1899	1717.293	36.501119	553.586
FBtr0084095	7188	7006.293	1.098865	67.993
FBtr0343807	7002	6820.293	0.361183	21.755
FBtr0343805	4551	4369.293	5.853896	225.887
FBtr0343806	4719	4537.293	14.707979	589.365
FBtr0086801	711	529.609	1.684857	7.880
FBtr0344145	6340	6158.293	0.007771	0.423
FBtr0100454	3868	3686.293	0.037596	1.224
FBtr0082255	6557	6375.293	0.016796	0.946
FBtr0082256	4226	4044.293	0.027793	0.993
FBtr0100455	2462	2280.293	0.020610	0.415
FBtr0088783	1907	1725.293	47.450545	723.000
FBtr0301333	1977	1795.293	0.000000	0.000
FBtr0332689	1974	1792.293	0.000000	0.000
FBtr0086107	5316	5134.293	48.849350	2215.000
FBtr0072159	694	512.615	1.546225	7.000
FBtr0076218	2574	2392.293	0.953729	20.150
FBtr0076219	2478	2296.293	50.732998	1028.850
FBtr0113346	1241	1059.293	0.106893	1.000
FBtr0100083	570	388.669	0.000000	0.000
FBtr0079765	644	462.626	0.244757	1.000
FBtr0071734	1182	1000.293	0.113198	1.000
FBtr0071191	1056	874.293	10.989602	84.854
FBtr0345988	1286	1104.293	2.168236	21.146
