Name	Length	EffectiveLength	TPM	NumReads
FBtr0086686	1532	1350.336	1.075211	12.821
FBtr0340359	2225	2043.336	2.554947	46.102
FBtr0301148	981	799.476	83.877302	592.168
FBtr0086684	908	726.537	0.494683	3.174
FBtr0306637	2237	2055.336	1.225434	22.242
FBtr0301149	1514	1332.336	2.040216	24.004
FBtr0086600	1106	924.336	0.848179	6.923
FBtr0331978	1118	936.336	24.076525	199.077
FBtr0078769	621	439.683	4168.999560	16187.000
FBtr0070712	1878	1696.336	0.667564	10.000
FBtr0343263	1108	926.336	0.000000	0.000
FBtr0343264	928	746.531	0.000000	0.000
FBtr0072024	920	738.535	0.000000	0.000
FBtr0113111	979	797.479	0.000000	0.000
FBtr0333452	4664	4482.336	0.133661	5.291
FBtr0333450	3996	3814.336	0.117338	3.952
FBtr0333451	4043	3861.336	0.114461	3.903
FBtr0300831	4092	3910.336	0.111614	3.854
FBtr0076303	1640	1458.336	0.891645	11.483
FBtr0076302	1655	1473.336	0.838093	10.904
FBtr0076301	2049	1867.336	80.146936	1321.613
FBtr0077098	1123	941.336	93.135442	774.202
FBtr0070552	1047	865.336	0.130864	1.000
FBtr0075818	1346	1164.336	32.776052	337.000
FBtr0088789	1908	1726.336	5.575690	85.000
FBtr0304960	503	321.721	0.000000	0.000
FBtr0075249	843	661.582	0.000000	0.000
FBtr0084104	1804	1622.336	237.185210	3398.000
FBtr0336911	2177	1995.336	7.155001	126.073
FBtr0088974	1597	1415.336	18.631770	232.867
FBtr0100360	4963	4781.336	0.779308	32.904
FBtr0110880	2920	2738.336	0.095913	2.319
FBtr0334105	2225	2043.336	0.088334	1.594
FBtr0301185	2946	2764.336	0.087826	2.144
FBtr0110881	4262	4080.336	1.888269	68.038
FBtr0336928	1138	956.336	0.207784	1.755
FBtr0072107	995	813.469	0.034140	0.245
FBtr0085786	2956	2774.336	18.644745	456.784
FBtr0085785	3082	2900.336	0.868877	22.254
FBtr0334549	2894	2712.336	1.786293	42.785
FBtr0334550	3020	2838.336	0.565652	14.178
FBtr0340191	4545	4363.336	6.021386	232.012
FBtr0073848	4477	4295.336	54.810009	2078.988
FBtr0078387	3371	3189.336	8.898565	250.620
FBtr0087487	2027	1845.336	14.789266	241.000
FBtr0083735	2688	2506.336	0.128518	2.844
FBtr0332539	2448	2266.336	0.162767	3.258
FBtr0077790	977	795.480	0.000000	0.000
FBtr0331440	941	759.526	0.000000	0.000
FBtr0331439	971	789.489	0.000000	0.000
FBtr0082634	1746	1564.336	19.617528	271.000
FBtr0079612	1320	1138.336	6.963581	70.000
FBtr0087980	1799	1617.336	0.000000	0.000
FBtr0087979	1558	1376.336	0.000000	0.000
FBtr0072044	1063	881.336	0.000000	0.000
FBtr0343206	1072	890.336	0.000000	0.000
FBtr0072043	1160	978.336	0.000000	0.000
FBtr0075225	1132	950.336	0.000000	0.000
FBtr0112489	446	264.763	12.635985	29.543
FBtr0339263	740	558.626	0.700686	3.457
FBtr0301018	2276	2094.336	1.405827	26.000
FBtr0302526	640	458.662	3.307984	13.398
FBtr0100009	3280	3098.336	6.542286	179.000
FBtr0089901	2338	2156.336	0.707099	13.465
FBtr0089902	1803	1621.336	0.259380	3.714
FBtr0300562	2617	2435.336	3.711556	79.820
FBtr0089900	2125	1943.336	0.379785	6.517
FBtr0089904	2355	2173.336	0.645647	12.391
FBtr0301521	2467	2285.336	1.203708	24.292
FBtr0089905	2568	2386.336	1.414187	29.801
FBtr0345390	5214	5032.336	0.469402	20.860
FBtr0331425	3556	3374.336	3.772835	112.422
FBtr0332155	4408	4226.336	4.461947	166.527
FBtr0075014	3541	3359.336	1.565238	46.433
FBtr0078874	603	421.693	0.000000	0.000
FBtr0083452	2975	2793.336	12.793214	315.572
FBtr0302317	2262	2080.336	17.496688	321.428
FBtr0333248	2543	2361.336	0.000000	0.000
FBtr0114524	2411	2229.336	0.000000	0.000
FBtr0273385	6171	5989.336	0.813328	43.017
FBtr0339307	6637	6455.336	1.083391	61.759
FBtr0273384	6439	6257.336	2.591982	143.224
FBtr0082117	3807	3625.336	2.537753	81.244
FBtr0082116	6303	6121.336	1.023890	55.347
FBtr0082118	4671	4489.336	2.482747	98.426
FBtr0085011	1569	1387.336	0.081625	1.000
FBtr0081174	4145	3963.336	0.391710	13.709
FBtr0081175	3934	3752.336	0.437833	14.508
FBtr0303241	4041	3859.336	0.848795	28.927
FBtr0081176	3893	3711.336	0.557461	18.270
FBtr0305129	2997	2815.336	8.148657	202.587
FBtr0339156	2994	2812.336	2.099464	52.140
FBtr0339157	2988	2806.336	1.100528	27.273
FBtr0071784	2049	1867.336	1.042199	17.186
FBtr0071785	1989	1807.336	52.745135	841.814
FBtr0089148	3050	2868.336	1.813315	45.930
FBtr0089147	2773	2591.336	1.636706	37.453
FBtr0089150	2762	2580.336	3.515227	80.099
FBtr0089146	2709	2527.336	5.739850	128.103
FBtr0308247	2614	2432.336	14.418717	309.703
FBtr0089149	2840	2658.336	1.137912	26.712
FBtr0302559	2531	2349.336	0.024107	0.500
FBtr0346506	2597	2415.336	0.023436	0.500
FBtr0302190	3048	2866.336	3.636786	92.053
FBtr0086145	3054	2872.336	5.753920	145.947
FBtr0306281	375	193.838	0.000000	0.000
FBtr0306280	392	210.825	0.000000	0.000
FBtr0306258	4812	4630.336	3.145449	128.615
FBtr0073119	3828	3646.336	61.712989	1987.139
FBtr0073120	4106	3924.336	88.302413	3060.087
FBtr0073118	4763	4581.336	71.124623	2877.446
FBtr0337055	3442	3260.336	15.163455	436.572
FBtr0333895	3491	3309.336	81.064302	2369.002
FBtr0337056	4046	3864.336	2.670779	91.140
FBtr0077442	1411	1229.336	5.711184	62.000
FBtr0076018	1266	1084.336	2.426321	23.233
FBtr0076017	963	781.499	12.138049	83.767
FBtr0339781	3357	3175.336	0.186438	5.228
FBtr0070778	3093	2911.336	0.242851	6.243
FBtr0344824	2804	2622.336	0.368299	8.529
FBtr0345292	830	648.586	15.957271	91.395
FBtr0070983	837	655.585	10.581353	61.258
FBtr0070982	1100	918.336	1.715618	13.913
FBtr0070981	941	759.526	80.632068	540.811
FBtr0070980	854	672.564	5183.957486	30788.623
FBtr0307300	2919	2737.336	11.961189	289.133
FBtr0113024	3030	2848.336	1.008179	25.359
FBtr0332600	2913	2731.336	0.518608	12.509
FBtr0083414	2815	2633.336	19.039293	442.743
FBtr0337043	3789	3607.336	0.698679	22.257
FBtr0077516	1338	1156.336	0.000000	0.000
FBtr0112524	1274	1092.336	1.824832	17.602
FBtr0089233	3691	3509.336	3.277174	101.559
FBtr0334626	3376	3194.336	1.362849	38.444
FBtr0310651	3526	3344.336	6.422450	189.673
FBtr0089229	3501	3319.336	12.497392	366.324
FBtr0082920	981	799.476	0.000000	0.000
FBtr0077386	1734	1552.336	22.129548	303.356
FBtr0071106	2301	2119.336	0.000000	0.000
FBtr0070937	2201	2019.336	131.727221	2348.979
FBtr0070938	2487	2305.336	57.227479	1165.021
FBtr0070397	1267	1085.336	0.939038	9.000
FBtr0074346	819	637.592	0.000000	0.000
FBtr0071471	1606	1424.336	0.039755	0.500
FBtr0330316	1609	1427.336	0.039667	0.500
FBtr0074918	1253	1071.336	20.376765	192.777
FBtr0072124	2163	1981.336	21.897627	383.134
FBtr0071683	1189	1007.336	78.579253	699.000
FBtr0077403	1061	879.336	0.029402	0.228
FBtr0113021	1089	907.336	0.025381	0.203
FBtr0077402	1231	1049.336	0.312030	2.891
FBtr0077401	1011	829.336	0.228977	1.677
FBtr0300280	1584	1402.336	0.161504	2.000
FBtr0346378	3461	3279.336	0.627928	18.184
FBtr0074809	2896	2714.336	34.025335	815.570
FBtr0335137	3353	3171.336	0.830077	23.246
FBtr0346141	373	191.839	0.001223	0.002
FBtr0085611	272	90.896	23.668350	18.998
FBtr0074029	585	403.695	0.000000	0.000
FBtr0075388	1505	1323.336	0.070683	0.826
FBtr0343534	2295	2113.336	0.116492	2.174
FBtr0086001	1762	1580.336	0.501596	7.000
FBtr0321315	1239	1057.336	0.000000	0.000
FBtr0333037	2846	2664.336	0.973955	22.915
FBtr0075724	2737	2555.336	1.831874	41.337
FBtr0075723	2084	1902.336	2.485148	41.748
FBtr0342770	3744	3562.336	11.598392	364.861
FBtr0070420	3766	3584.336	63.171951	1999.530
FBtr0342771	3838	3656.336	3.704425	119.608
FBtr0333323	2883	2701.336	0.869921	20.752
FBtr0333322	2930	2748.336	0.378138	9.177
FBtr0074137	2347	2165.336	4.441765	84.933
FBtr0074135	2386	2204.336	44.803558	872.138
FBtr0308136	1697	1515.336	0.000000	0.000
FBtr0080237	698	516.645	0.000000	0.000
FBtr0300638	3446	3264.336	0.054783	1.579
FBtr0073729	466	284.751	63.734643	160.264
FBtr0084836	743	561.625	23.590896	117.000
FBtr0082430	1248	1066.336	0.521864	4.914
FBtr0335211	1142	960.336	29.961420	254.086
FBtr0076857	1307	1125.336	0.704403	7.000
FBtr0300424	902	720.537	1.100136	7.000
FBtr0083860	1793	1611.336	4.630047	65.882
FBtr0302327	1744	1562.336	149.145690	2057.691
FBtr0083861	1877	1695.336	6.440938	96.427
FBtr0083086	1479	1297.336	21.154798	242.357
FBtr0334589	2552	2370.336	1.368053	28.636
FBtr0091874	595	413.694	2.148105	7.847
FBtr0073935	992	810.470	0.000000	0.000
FBtr0073300	818	636.593	0.000000	0.000
FBtr0073299	2460	2278.336	0.000000	0.000
FBtr0088841	1522	1340.336	1.352510	16.008
FBtr0088842	1468	1286.336	62.916763	714.687
FBtr0345599	2094	1912.336	0.056726	0.958
FBtr0070422	1749	1567.336	0.075290	1.042
FBtr0342772	681	499.652	0.000000	0.000
FBtr0070421	1547	1365.336	0.082940	1.000
FBtr0333023	2495	2313.336	0.168500	3.442
FBtr0075579	1678	1496.336	0.193574	2.558
FBtr0072248	2815	2633.336	0.037443	0.871
FBtr0345620	2931	2749.336	0.063670	1.546
FBtr0072247	2800	2618.336	0.068484	1.583
FBtr0072253	1306	1124.336	0.320440	3.182
FBtr0343432	1090	908.336	35.645483	285.921
FBtr0073127	1478	1296.336	0.259868	2.975
FBtr0073128	1471	1289.336	0.265696	3.025
FBtr0079458	1541	1359.336	0.002536	0.030
FBtr0079460	1595	1413.336	1.077823	13.452
FBtr0079462	1526	1344.336	0.089611	1.064
FBtr0079461	1505	1323.336	0.091061	1.064
FBtr0079459	1585	1403.336	0.919077	11.390
FBtr0081997	1156	974.336	36.007372	309.810
FBtr0081996	1257	1075.336	1.846638	17.536
FBtr0336761	1233	1051.336	8.687460	80.655
FBtr0336637	3026	2844.336	0.044486	1.117
FBtr0300693	1964	1782.336	0.024660	0.388
FBtr0336636	3290	3108.336	0.039808	1.093
FBtr0071797	3770	3588.336	0.075796	2.402
FBtr0336638	1523	1341.336	0.000000	0.000
FBtr0087382	5033	4851.336	33.987221	1456.036
FBtr0339998	5235	5053.336	2.280470	101.765
FBtr0301478	2790	2608.336	20.210053	465.507
FBtr0089521	2653	2471.336	8.782315	191.662
FBtr0306351	2221	2039.336	2.467419	44.435
FBtr0306350	2503	2321.336	2.114916	43.354
FBtr0301477	4782	4600.336	0.493364	20.043
FBtr0300224	1562	1380.336	0.016587	0.202
FBtr0114515	1508	1326.336	0.121221	1.420
FBtr0087406	329	147.855	0.000000	0.000
FBtr0072888	2130	1948.336	0.000000	0.000
FBtr0085859	1170	988.336	0.229156	2.000
FBtr0334894	6412	6230.336	46.183260	2540.920
FBtr0084460	6624	6442.336	4.879439	277.593
FBtr0304567	3987	3805.336	7.960021	267.487
FBtr0070907	2510	2328.336	121.078488	2489.474
FBtr0070906	2636	2454.336	0.900218	19.511
FBtr0305911	1961	1779.336	12.329191	193.726
FBtr0289953	2161	1979.336	6.315868	110.395
FBtr0305910	2015	1833.336	3.451569	55.880
FBtr0088312	1656	1474.336	0.255557	3.327
FBtr0088313	2297	2115.336	0.510162	9.530
FBtr0088311	2351	2169.336	0.437308	8.377
FBtr0304592	2591	2409.336	0.646998	13.766
FBtr0088882	1935	1753.336	88.289365	1367.000
FBtr0079894	2382	2200.336	22.207381	431.501
FBtr0331635	2356	2174.336	5.364789	103.009
FBtr0345615	2623	2441.336	4.876850	105.139
FBtr0071338	3399	3217.336	140.683361	3997.000
FBtr0334508	4486	4304.336	0.099207	3.771
FBtr0085746	3506	3324.336	0.041869	1.229
FBtr0085085	1541	1359.336	90.422665	1085.423
FBtr0085084	2075	1893.336	0.752228	12.577
FBtr0079304	905	723.537	0.000159	0.001
FBtr0079732	925	743.533	0.152302	1.000
FBtr0071108	3145	2963.336	9.671658	253.091
FBtr0340139	3231	3049.336	2.488395	67.007
FBtr0071107	3426	3244.336	36.688362	1051.112
FBtr0340138	4238	4056.336	1.585406	56.790
FBtr0309839	4403	4221.336	1.311883	48.903
FBtr0309836	4378	4196.336	1.430603	53.013
FBtr0309837	3952	3770.336	2.223085	74.017
FBtr0073144	4107	3925.336	150.918573	5231.359
FBtr0309838	4006	3824.336	2.212137	74.707
FBtr0075152	2917	2735.336	23.142280	559.000
FBtr0300092	607	425.692	0.029785	0.112
FBtr0073892	1096	914.336	0.000000	0.000
FBtr0343143	1534	1352.336	0.000000	0.000
FBtr0332630	1663	1481.336	0.512614	6.706
FBtr0332631	1364	1182.336	48.660342	508.055
FBtr0332632	5997	5815.336	10.332365	530.603
FBtr0301268	1587	1405.336	0.402898	5.000
FBtr0085909	2020	1838.336	0.369600	6.000
FBtr0080763	2304	2122.336	27.425465	514.000
FBtr0086733	1297	1115.336	33.708345	332.000
FBtr0087262	852	670.569	193.022291	1143.000
FBtr0303232	702	520.645	7.830074	36.000
FBtr0344155	6716	6534.336	10.458147	603.464
FBtr0070316	6065	5883.336	24.495539	1272.640
FBtr0344279	6745	6563.336	0.086268	5.000
FBtr0076133	3030	2848.336	0.397570	10.000
FBtr0082259	2901	2719.336	45.640742	1096.000
FBtr0079708	1718	1536.336	15.257704	207.000
FBtr0330181	847	665.580	0.087322	0.513
FBtr0074894	650	468.656	122.865751	508.487
FBtr0082726	2913	2731.336	3.451832	83.257
FBtr0331429	2603	2421.336	2.440474	52.182
FBtr0331428	2948	2766.336	4.762173	116.334
FBtr0082727	2606	2424.336	2.949710	63.149
FBtr0301219	3098	2916.336	4.390824	113.078
FBtr0088166	1239	1057.336	0.000000	0.000
FBtr0310646	1830	1648.336	1.912623	27.840
FBtr0073730	1370	1188.336	191.460997	2009.160
FBtr0079724	633	451.667	11.711458	46.712
FBtr0346454	899	717.538	3.466718	21.966
FBtr0100541	611	429.689	6947.849856	26363.322
FBtr0343865	1567	1385.336	0.075559	0.924
FBtr0079324	1294	1112.336	0.109506	1.076
FBtr0079598	1156	974.336	50.673723	436.000
FBtr0081220	1093	911.336	1.813102	14.591
FBtr0300823	1159	977.336	0.677350	5.846
FBtr0081221	1054	872.336	24.867423	191.562
FBtr0310645	979	797.479	8.603555	60.589
FBtr0081219	1084	902.336	0.553687	4.412
FBtr0075314	465	283.751	67.445634	169.000
FBtr0070136	2103	1921.336	5.884348	99.838
FBtr0070137	2193	2011.336	0.989380	17.573
FBtr0070135	2124	1942.336	13.968425	239.589
FBtr0076688	2391	2209.336	21.389045	417.300
FBtr0346546	2609	2427.336	0.872413	18.700
FBtr0302935	3103	2921.336	13.691248	353.199
FBtr0082329	3115	2933.336	6.207715	160.801
FBtr0344017	5279	5097.336	0.587510	26.446
FBtr0091678	6366	6184.336	8.163312	445.815
FBtr0344016	5395	5213.336	0.407729	18.771
FBtr0342985	4422	4240.336	4.521424	169.305
FBtr0071815	4360	4178.336	16.347705	603.191
FBtr0071816	4190	4008.336	4.548240	160.991
FBtr0071813	4216	4034.336	210.925212	7514.422
FBtr0342986	4124	3942.336	9.923677	345.479
FBtr0071814	4255	4073.336	4.825453	173.573
FBtr0083049	682	500.651	66.046887	292.000
FBtr0079593	751	569.622	0.652925	3.284
FBtr0332415	1011	829.336	5.399654	39.545
FBtr0345640	3934	3752.336	5.870897	194.537
FBtr0077562	3784	3602.336	53.329227	1696.463
FBtr0085387	5031	4849.336	7.627693	326.641
FBtr0085386	4880	4698.336	15.458318	641.359
FBtr0085614	355	173.846	10.669330	16.379
FBtr0303924	5093	4911.336	0.064842	2.812
FBtr0303923	5120	4938.336	0.141892	6.188
FBtr0300811	4420	4238.336	17.794420	666.000
FBtr0340626	2866	2684.336	0.028163	0.668
FBtr0340627	2995	2813.336	0.026764	0.665
FBtr0340628	2870	2688.336	0.028117	0.667
FBtr0087784	1976	1794.336	198.280705	3141.805
FBtr0332882	2246	2064.336	0.571849	10.425
FBtr0339391	1899	1717.336	36.515951	553.774
FBtr0084095	7188	7006.336	1.099037	67.998
FBtr0343807	7002	6820.336	0.361216	21.755
FBtr0343805	4551	4369.336	5.854036	225.874
FBtr0343806	4719	4537.336	14.709363	589.372
FBtr0086801	711	529.641	1.684901	7.880
FBtr0344145	6340	6158.336	0.007771	0.423
FBtr0100454	3868	3686.336	0.037599	1.224
FBtr0082255	6557	6375.336	0.016798	0.946
FBtr0082256	4226	4044.336	0.027795	0.993
FBtr0100455	2462	2280.336	0.020611	0.415
FBtr0088783	1907	1725.336	47.453652	723.000
FBtr0301333	1977	1795.336	0.000000	0.000
FBtr0332689	1974	1792.336	0.000000	0.000
FBtr0086107	5316	5134.336	48.853360	2215.000
FBtr0072159	694	512.646	1.546270	7.000
FBtr0076218	2574	2392.336	0.953743	20.149
FBtr0076219	2478	2296.336	50.736694	1028.851
FBtr0113346	1241	1059.336	0.106898	1.000
FBtr0100083	570	388.698	0.000000	0.000
FBtr0079765	644	462.661	0.244761	1.000
FBtr0071734	1182	1000.336	0.113203	1.000
FBtr0071191	1056	874.336	10.989931	84.853
FBtr0345988	1286	1104.336	2.168445	21.147
